Date,River_System,pH_Level,Temperature,Lead,Mercury,Arsenic,Nitrates,Phosphates,Dissolved_Oxygen
26/11/2018,Amazon,7.177449555,16.98602857,1.183808973,0.394180297,2.297317885,10.7596607,0.573530277,8.126374635
26/11/2018,Nile,7.125389772,13.41882109,2.652976125,0.601536069,4.268767006,11.70122585,0.470727081,9.217694107
26/11/2018,Yangtze,6.890655433,15.20333717,4.436407603,0.811357369,5.399567937,12.16983658,0.501909235,8.427497311
26/11/2018,Mississippi,8.03167718,19.21324201,3.432416176,0.405237342,2.587844567,12.83633615,,8.222625542
26/11/2018,Danube,7.510584744,21.75965545,3.844210136,0.260259707,2.285532406,8.567536465,0.640828855,10.17762325
03/12/2018,Amazon,7.043905222,18.68284531,1.540230652,0.52793955,3.727641546,11.94171272,0.370460423,8.888266709
03/12/2018,Nile,7.531711665,15.09963783,2.67910566,0.668230091,4.401449553,9.654779293,0.614969661,8.808181337
03/12/2018,Yangtze,7.379041009,15.21446069,3.540328178,0.824590464,5.490746012,10.19916131,0.604205393,7.326726309
03/12/2018,Mississippi,7.817607125,19.83417954,3.60064737,0.750873214,3.437200881,6.868003128,0.598010369,7.71795616
03/12/2018,Danube,6.967748786,17.47344393,3.094134981,0.262553563,2.831333218,12.20653215,0.444957187,7.353424775
10/12/2018,Amazon,6.551933631,18.12513548,2.434185023,,2.893299917,10.63830455,0.670509549,9.855679312
10/12/2018,Nile,7.595863494,17.04457187,2.999106753,0.74448608,3.831054127,6.736511485,0.548942701,9.540866285
10/12/2018,Yangtze,7.105283094,18.46901693,4.021514083,0.776152546,5.007770941,11.09012554,0.455520135,8.657360484
10/12/2018,Mississippi,8.157454411,17.00088645,3.544009523,0.526346121,3.99709661,9.500770812,0.58553867,7.214058255
10/12/2018,Danube,7.341819916,21.24060499,2.052685615,0.49997785,2.137612414,8.533885427,0.493071615,7.569373201
17/12/2018,Amazon,6.893039802,18.6280334,1.218184925,0.722622798,2.142421327,,0.472225236,
17/12/2018,Nile,7.476965118,18.97591425,2.84932429,0.629150632,4.251527069,8.303318291,0.536607504,7.474257468
17/12/2018,Yangtze,7.048612679,17.788813,3.928578466,0.842442244,4.191812124,9.375147245,0.604157848,8.566368886
17/12/2018,Mississippi,7.596159119,22.39802419,3.676559511,0.767295492,3.043693483,9.628956677,0.452892877,7.549486977
17/12/2018,Danube,7.267089345,16.28899248,2.359210923,0.445174362,2.562905368,8.670907308,0.561860424,8.824687674
24/12/2018,Amazon,6.770341538,21.32993736,0.92651293,0.514615617,1.622737795,9.373805065,0.511044672,7.946737512
24/12/2018,Nile,7.26044105,19.58534141,2.351739364,,4.253978169,11.28302347,0.319414499,8.301416433
24/12/2018,Yangtze,7.403851917,19.61545606,3.701997817,0.678989854,4.511277056,8.872284221,0.477491771,8.871550632
24/12/2018,Mississippi,7.848874432,18.25137422,3.34749877,0.673564073,2.973433783,8.10363143,0.528133278,8.799033067
24/12/2018,Danube,7.268358471,19.9257145,3.613881125,0.341884987,3.138284109,7.698648255,0.481598242,8.333691699
31/12/2018,Amazon,6.979663829,17.78098822,2.249987369,0.348687351,2.692874962,8.709206652,0.439688014,7.824736765
31/12/2018,Nile,7.586207121,20.01319707,3.683835525,0.699276198,4.100384232,8.575431358,0.566536679,7.625101902
31/12/2018,Yangtze,7.111676864,19.71233195,4.041682928,0.772417762,4.634234459,8.34910021,0.463892187,8.704504482
31/12/2018,Mississippi,7.586667102,18.45992348,3.619644343,0.597740418,2.903222037,13.26043182,0.598912892,7.626309591
31/12/2018,Danube,7.267915748,22.78119488,1.952038337,0.253743543,2.143782196,10.88678303,0.504592682,7.735596999
07/01/2019,Amazon,6.995733743,19.92780679,1.612139963,0.392607795,2.768877444,10.76297049,0.67586652,7.201305333
07/01/2019,Nile,7.750352027,19.97146668,3.946368209,0.820293248,5.007802405,8.374729042,0.580955288,8.124153623
07/01/2019,Yangtze,7.38830692,19.70117472,3.901972691,0.939120852,4.294535999,10.54454941,0.561494048,7.852935821
07/01/2019,Mississippi,8.04245729,19.52533489,3.372468448,0.606700934,4.342462927,6.409015,0.452801179,10.18816803
07/01/2019,Danube,7.024219691,24.37436351,2.38942015,0.476250504,2.488183057,9.695565877,0.626468985,6.868028119
14/01/2019,Amazon,6.964306687,19.13161363,1.874207567,0.36350021,3.194833988,10.19940623,0.62906022,6.930685561
14/01/2019,Nile,7.40927016,23.58509166,3.196731239,0.621252451,3.109499943,9.720698219,0.445137635,7.019215119
14/01/2019,Yangtze,7.299395946,23.01820759,4.073254025,0.799008002,5.004335094,10.42194213,0.391859633,6.94232991
14/01/2019,Mississippi,7.871389382,18.60268492,3.977591256,,3.868955963,9.541733809,0.523929371,8.736435176
14/01/2019,Danube,7.471610707,21.02422275,2.359037904,0.335126685,3.051909332,8.358602509,0.658888705,6.300164242
21/01/2019,Amazon,7.023839299,,2.536197855,0.420226115,2.499109754,11.51766764,0.601651417,6.181533365
21/01/2019,Nile,7.361401703,21.95735845,3.97151919,0.531828853,4.991283805,8.86181617,0.567541658,5.404699446
21/01/2019,Yangtze,7.463859175,21.78445471,4.010721469,0.784194663,4.81867221,7.968134023,0.497567338,7.509505174
21/01/2019,Mississippi,7.756201271,21.90403708,4.292690922,0.624545508,3.934133414,8.666282229,0.577924114,7.592925225
21/01/2019,Danube,7.020210319,20.85722905,2.728187207,0.277979413,2.261288418,10.2697909,0.547370528,6.958433476
28/01/2019,Amazon,7.375702791,18.63514784,1.95848781,0.351260031,3.106924344,8.89332371,0.346780793,7.34561503
28/01/2019,Nile,7.589304889,21.17930988,3.127363105,0.718751252,4.518208261,11.63629507,0.549458552,7.267889275
28/01/2019,Yangtze,7.190296095,19.64143139,4.077605688,0.764462496,4.812088768,8.257649471,0.441521117,9.095349647
28/01/2019,Mississippi,7.89236779,21.12112178,4.680909291,0.708569784,3.328042751,8.632121176,0.442430986,8.691522867
28/01/2019,Danube,7.129134678,22.62104021,3.203579221,0.603017072,2.022307048,6.670725452,0.454850752,7.905467174
04/02/2019,Amazon,6.92115988,24.78081593,1.936527189,0.556040426,3.380980863,11.29705518,0.491906989,6.5236304
04/02/2019,Nile,7.059320579,18.45509809,2.095898154,0.634062891,4.657319253,12.14564702,0.573054144,7.553288695
04/02/2019,Yangtze,7.08547805,24.83589632,4.328865887,0.779208123,4.500028686,9.761588983,0.552543716,7.983373468
04/02/2019,Mississippi,7.784088138,22.13957596,4.035245719,0.550061437,3.499553367,12.67937755,0.470766395,9.720524936
04/02/2019,Danube,7.877959831,22.39515686,3.865835923,0.523430283,,10.58814588,0.4484335,7.874302722
11/02/2019,Amazon,7.405783982,23.26013722,2.586515055,0.471586706,3.546071819,12.40770966,0.53115824,6.744122979
11/02/2019,Nile,7.371319714,22.84021272,2.890613057,0.873703058,3.613162702,10.46961649,0.454261203,6.223532351
11/02/2019,Yangtze,7.270256357,24.62005701,3.85125673,,4.563037357,11.34277013,0.480953618,8.002951268
11/02/2019,Mississippi,7.790869638,21.82767878,3.95101278,0.695827393,2.881726205,12.1977227,0.451944676,8.546335295
11/02/2019,Danube,7.349451099,25.00146052,2.403045536,0.435106453,2.25617929,9.084159193,,8.802012589
18/02/2019,Amazon,6.853554351,25.00753246,2.706292195,0.598597555,3.782662659,8.455935015,0.682826187,8.869912973
18/02/2019,Nile,7.28567833,22.6902866,3.421392352,0.720846409,4.721300111,9.779057712,0.465787801,7.502407475
18/02/2019,Yangtze,6.843431881,22.0052337,3.815713121,0.916305141,4.670553262,12.08738588,0.704960882,7.769529262
18/02/2019,Mississippi,7.668631061,23.59782016,3.812889365,0.622623451,3.431896651,9.34703149,0.523543726,6.321630043
18/02/2019,Danube,7.421917208,23.21445824,2.750135711,0.376603112,2.113143474,10.73112383,0.479548453,7.728829609
25/02/2019,Amazon,6.643704539,22.19686916,1.800593219,0.611414098,3.350717779,9.799241004,0.563265233,8.155820959
25/02/2019,Nile,7.445640038,25.077195,3.507072339,0.807008028,2.91989014,10.61160874,0.566463054,7.878449218
25/02/2019,Yangtze,7.162079732,23.51598882,3.627542279,0.842025946,5.726932957,11.24081754,0.521949366,7.544470753
25/02/2019,Mississippi,8.115779537,,2.982331849,0.500940963,3.860891628,12.58347561,0.599045537,8.001210332
25/02/2019,Danube,7.133529168,23.81156839,2.858532598,0.518594619,2.616219651,6.967001336,0.396454825,6.091299593
04/03/2019,Amazon,6.916357612,24.73049315,1.428251137,0.480044517,3.254707215,13.12212235,0.665021379,9.443809451
04/03/2019,Nile,7.433153819,23.03677062,4.071334537,0.759466753,3.621235388,13.45050586,0.599898426,8.617562289
04/03/2019,Yangtze,7.609006953,19.1971006,4.260099944,0.729176877,4.0825799,,0.816921115,6.242150794
04/03/2019,Mississippi,8.112778584,26.26103313,2.693619631,0.663788832,3.012584403,9.303190732,0.600778216,8.017373935
04/03/2019,Danube,7.544501338,23.23382488,3.26767056,0.378926812,2.315020429,10.30443512,0.454976858,5.705592134
11/03/2019,Amazon,7.007612731,25.78247644,3.264397461,0.599943278,3.102462793,10.52305903,0.633874455,7.080251634
11/03/2019,Nile,7.37598213,27.05054516,3.262429935,0.760831966,3.975986898,7.398745046,0.592860349,7.968214809
11/03/2019,Yangtze,7.508075393,29.57539909,3.749412255,0.79130422,5.394716914,13.03047607,0.497297058,8.519349586
11/03/2019,Mississippi,8.376032873,25.91963414,3.552296555,0.570999673,3.275921032,12.19051805,0.513447181,6.34896138
11/03/2019,Danube,7.327829448,25.76513417,1.83992547,0.399937869,2.913180832,9.26676477,0.533663574,6.682199147
18/03/2019,Amazon,7.078526388,25.43001741,1.42465518,0.422092242,2.52206631,12.61756232,0.58496359,8.158223094
18/03/2019,Nile,7.380911526,24.62084069,3.031185378,0.756545508,4.208269889,11.0354018,0.594217153,7.755799587
18/03/2019,Yangtze,7.614919881,23.53051491,4.249987936,0.818956199,3.918830591,8.417521601,0.681552161,8.208611153
18/03/2019,Mississippi,7.749891026,25.12182972,3.411153805,0.689997318,3.461103265,10.84886409,0.605427752,7.77729402
18/03/2019,Danube,7.721238227,23.20534058,3.127599804,0.432907942,2.569614174,13.05460273,0.591906562,5.534351953
25/03/2019,Amazon,7.355968359,24.59815146,2.387668376,0.459839353,2.871008738,11.25045317,0.565083783,7.295066315
25/03/2019,Nile,7.433615495,26.95037432,2.76103212,0.768956604,3.727923328,13.41174223,0.587141091,6.235573946
25/03/2019,Yangtze,7.292140993,22.92636767,4.073446002,0.971079783,4.989492344,11.59205632,0.509287802,6.151382218
25/03/2019,Mississippi,7.843034614,25.15799503,4.091796073,0.661729898,2.866717425,12.10300738,0.631608089,7.523589418
25/03/2019,Danube,7.107375371,26.83747314,2.937266965,0.442454123,2.556559967,10.69916367,0.733642574,7.645355978
01/04/2019,Amazon,7.287804079,25.4886474,1.846784084,0.553250314,3.353325699,11.47574071,0.7914479,7.149334586
01/04/2019,Nile,7.517096109,28.17084773,2.661178371,0.555031579,5.036264681,9.274113391,0.598986818,9.057023073
01/04/2019,Yangtze,7.229783996,27.50488197,3.976209552,0.929055329,4.773317512,12.54958757,0.566748999,9.223037225
01/04/2019,Mississippi,7.952379162,26.14887796,3.170797708,0.617937869,3.753963324,11.57402197,0.631317333,7.464701931
01/04/2019,Danube,,25.02755926,2.287508746,0.426676322,4.290149816,12.76254295,0.61420311,7.884611389
08/04/2019,Amazon,6.761957542,23.60145641,1.746563828,0.497370525,2.685227704,10.70492991,0.4347227,8.929416053
08/04/2019,Nile,7.322735666,24.56355157,3.256720394,0.795253961,4.414943312,12.76398639,0.360511869,9.025872146
08/04/2019,Yangtze,7.404865581,27.96349467,3.931716837,0.798441984,4.748647374,9.928777824,0.688194818,7.631727498
08/04/2019,Mississippi,7.769887339,26.86064592,4.118613422,0.700059843,4.095893923,10.16128603,0.656837919,8.06887665
08/04/2019,Danube,6.686459613,25.87574344,2.58430737,0.472826577,2.340006024,9.747305783,0.555473832,7.66869288
15/04/2019,Amazon,7.397690654,24.00858989,1.790720525,0.508650315,3.754862274,12.53756283,0.428858741,8.279692402
15/04/2019,Nile,7.52836881,24.80450965,3.421635817,0.664800373,4.155675552,9.854926629,0.514111205,5.180898933
15/04/2019,Yangtze,7.403151388,27.97055713,4.559918567,0.792373791,5.408175968,10.6619547,0.328377006,6.822059585
15/04/2019,Mississippi,8.392901992,27.55918664,3.4626822,0.691821273,3.042847697,7.887433061,0.533039085,7.33340682
15/04/2019,Danube,7.454216775,25.37293351,2.93714836,0.539367231,2.150857979,6.281508342,0.584128127,8.002039658
22/04/2019,Amazon,7.258134235,24.14031014,2.626207414,0.457867374,2.877366879,13.66643253,0.539638602,6.520969147
22/04/2019,Nile,7.424909581,22.90122216,3.027906471,,3.497529135,10.1797794,0.538957313,6.225586879
22/04/2019,Yangtze,6.991448271,23.41807433,3.819395966,0.798869217,5.198084602,9.352463214,0.448357263,6.811994497
22/04/2019,Mississippi,8.081292631,24.66437556,3.863438596,0.608991476,3.369803296,12.66084411,0.590612453,8.279006331
22/04/2019,Danube,7.250693144,23.11332996,2.192025317,0.564642099,3.489541722,10.49820156,0.476995823,8.360448113
29/04/2019,Amazon,7.12745826,22.08250777,3.272544081,0.481477114,2.947629687,12.18856037,0.667925296,7.851891039
29/04/2019,Nile,7.369886614,23.43753229,3.037661127,0.671265664,4.511868869,10.8153453,0.674178005,8.724049218
29/04/2019,Yangtze,,18.08854911,3.958724853,0.605540813,4.845687092,13.5804196,0.608547695,9.183959804
29/04/2019,Mississippi,7.715562333,26.09147242,3.101504913,0.656906425,3.473254958,8.993626388,0.519164693,7.658959127
29/04/2019,Danube,7.798560399,24.1163262,2.205163672,0.463275916,3.196150193,11.29589958,0.547512794,7.347465729
06/05/2019,Amazon,7.255317585,25.07582497,1.825607789,0.348952035,2.795855634,8.1083949,0.643364494,9.139980084
06/05/2019,Nile,7.652635575,22.57095074,2.761782891,0.937581686,4.105370115,11.18232776,0.445379474,6.130966424
06/05/2019,Yangtze,7.345497627,23.96373976,4.362701566,0.923837704,4.442673791,10.42122684,0.501725453,6.682133883
06/05/2019,Mississippi,7.863313121,25.95387604,3.55098131,0.466521588,4.998383244,9.062295531,0.790936077,5.272884104
06/05/2019,Danube,7.444952037,23.19807887,2.722393609,0.441966816,3.175907489,10.88319605,0.600800169,8.459817332
13/05/2019,Amazon,7.014857146,21.39829672,1.655832422,0.504796177,3.086551488,10.16626173,0.645549149,6.440315909
13/05/2019,Nile,7.507436377,26.52044241,2.246118437,0.731500178,4.486534767,8.27467992,0.598456746,8.566733533
13/05/2019,Yangtze,7.415312821,24.41238343,3.87804575,0.80701175,5.205604577,11.00996353,0.616917804,6.970860257
13/05/2019,Mississippi,7.9094897,25.79163203,4.376358047,0.519766201,3.467178343,8.792472916,0.444400584,9.016212246
13/05/2019,Danube,7.030155066,,2.147631066,0.396452236,1.98699585,8.722667738,0.612621786,7.742382216
20/05/2019,Amazon,7.232487287,23.4675812,2.282630809,0.560075151,3.505616588,8.562912974,0.591979325,9.235206894
20/05/2019,Nile,7.766093506,23.69600262,2.560389934,0.786326313,4.305016766,12.2261605,0.522456192,7.007288235
20/05/2019,Yangtze,7.102699928,26.10187743,3.708847789,0.903001104,5.013981398,10.84141987,0.436015533,6.902182756
20/05/2019,Mississippi,7.623997318,24.11699208,3.583527767,0.654147901,2.76412697,10.33867385,0.613581165,6.084258137
20/05/2019,Danube,7.634417534,22.7612391,2.745185379,0.40978926,2.625537968,7.054937398,0.528439683,8.779186817
27/05/2019,Amazon,6.998259035,21.03712304,2.351421039,0.657105468,2.29802832,10.67000812,0.587331383,7.057096253
27/05/2019,Nile,7.028853846,22.63862145,3.39137504,0.950464077,3.774163055,9.831634541,0.525392475,7.122020786
27/05/2019,Yangtze,7.284857989,22.22066936,3.97668054,0.906299662,4.654576749,6.945200727,0.514288328,10.27445332
27/05/2019,Mississippi,8.198972983,23.92620514,2.828290872,0.493815469,2.868474303,8.409181738,0.581738102,5.879319721
27/05/2019,Danube,7.288281537,23.62791008,3.363052052,0.398067294,1.873859881,12.21941301,0.459185506,6.497068241
03/06/2019,Amazon,6.994967748,22.95110895,3.246908101,0.482365431,2.454995432,8.749210214,0.498080262,7.934623146
03/06/2019,Nile,7.970131794,20.33965615,3.347110567,0.907426723,5.026919443,10.82355948,0.608551754,8.679503234
03/06/2019,Yangtze,7.300611817,23.98690074,4.344381618,0.772108722,5.404066467,10.07967822,0.53265013,6.737668747
03/06/2019,Mississippi,7.729739953,22.27757828,3.604587761,0.640993542,2.772695691,8.924139903,0.670285232,7.227280682
03/06/2019,Danube,7.246948596,21.87137964,2.6052424,0.42574557,3.417008493,12.05000372,0.442636211,9.398503849
10/06/2019,Amazon,7.312757751,20.19654784,1.674407936,0.453511851,3.277529148,10.95546167,0.501004658,8.889706575
10/06/2019,Nile,7.779099124,18.54873373,2.662040817,0.661548598,3.473369367,11.00326819,0.459240492,8.000458504
10/06/2019,Yangtze,7.157993005,21.2897479,3.909384205,0.862399618,6.18348552,11.14880897,0.569617311,9.07298612
10/06/2019,Mississippi,8.141164992,22.3772134,4.349789052,0.762525433,4.082931914,6.293639598,0.513653359,9.147297061
10/06/2019,Danube,7.260587785,23.55159141,3.186337384,0.399370879,2.585848097,11.12579898,0.381353029,8.619032488
17/06/2019,Amazon,6.919726486,18.33283126,2.397488468,0.582775951,3.250233252,9.959929404,0.186228484,6.36374967
17/06/2019,Nile,7.359447677,20.22607695,2.785735918,0.6412057,4.539934566,14.26824695,0.49368309,7.816325783
17/06/2019,Yangtze,7.545208406,22.96852104,3.324934848,0.717878872,4.971644679,,0.689348839,9.747341068
17/06/2019,Mississippi,7.724562245,20.53402347,3.464402067,0.802892669,3.170758202,10.87396383,0.432907694,7.304479881
17/06/2019,Danube,7.390563699,18.44176507,1.849615349,0.443373664,2.113528586,9.859324861,0.414173008,8.605034575
24/06/2019,Amazon,7.187150387,23.08284493,2.588449886,0.38838937,3.229788334,10.00925234,0.553843999,9.125400277
24/06/2019,Nile,7.49254249,19.97438138,2.939397498,0.696493075,5.25774822,8.839257201,0.417594173,10.06606096
24/06/2019,Yangtze,7.298975541,20.33142646,3.561712864,0.759070237,5.478186504,6.241515963,0.589010657,8.147914797
24/06/2019,Mississippi,7.662344303,18.60604355,3.026585485,0.55931598,3.064317218,7.747996953,0.511798866,6.645939042
24/06/2019,Danube,7.179173745,19.42514615,2.387336306,0.386768185,2.477151109,12.61980221,0.466381599,9.106230556
01/07/2019,Amazon,6.955123338,18.28899923,1.374154126,0.590191794,2.952488376,,0.521275388,7.975631897
01/07/2019,Nile,,21.07041141,2.68391632,0.585694476,4.178921819,9.172200341,0.505797851,8.751228054
01/07/2019,Yangtze,7.282365809,21.38528348,3.855896781,0.803858846,5.205330369,8.17609995,0.630013577,8.374208396
01/07/2019,Mississippi,7.660316853,19.19365046,,0.560168464,3.821691541,9.67369615,0.545425956,6.483004799
01/07/2019,Danube,7.310076728,18.35897849,2.889843321,0.358712236,2.322402947,12.08016448,0.420777542,9.528637489
08/07/2019,Amazon,6.702635462,20.30268211,2.28646716,0.303162721,2.690651937,11.33895377,0.530606737,7.383494103
08/07/2019,Nile,7.558258607,19.03776327,2.7544349,0.816757539,4.472320629,10.27071404,0.437865468,9.42876673
08/07/2019,Yangtze,6.963881307,19.07702065,3.568588521,0.836874727,5.480337989,8.657346143,0.502247891,8.184674323
08/07/2019,Mississippi,7.724061622,21.1357383,3.873066512,0.464202822,2.895362575,9.735070109,0.565139473,8.722826249
08/07/2019,Danube,7.153111367,21.13884098,3.1248017,0.250080139,3.210327782,10.68185618,0.488748604,8.4080962
15/07/2019,Amazon,6.744330419,17.5462379,2.004470505,0.430227526,2.580508465,11.46692175,0.562996884,9.673640377
15/07/2019,Nile,7.529573368,17.80855436,2.665689574,0.478480258,3.529949907,11.23229054,0.356326977,9.445692045
15/07/2019,Yangtze,6.877938276,18.23396237,3.627924125,0.848164367,5.051666548,7.900239023,0.470894582,8.248292539
15/07/2019,Mississippi,7.528880231,21.28072349,3.157379491,0.530465823,2.932658352,9.122191386,0.406362914,8.3557899
15/07/2019,Danube,7.267031261,20.60832237,1.977875351,0.158208108,2.448287829,11.39930381,0.444655522,6.50881845
22/07/2019,Amazon,6.922265269,15.01554544,,0.51359221,2.740493874,9.392232807,0.430237535,
22/07/2019,Nile,7.854520797,16.67732988,3.011861284,0.653102844,4.286453801,10.59598397,0.445494009,9.531512797
22/07/2019,Yangtze,7.061188673,18.679108,4.02203803,0.722787644,5.548783772,9.182506741,0.391475591,7.500239109
22/07/2019,Mississippi,7.493259537,21.75945518,4.012172908,0.568941146,3.962460711,9.470077898,0.459998751,8.339991254
22/07/2019,Danube,7.182604782,15.46324177,2.274717244,0.26158519,1.947096134,10.73778621,0.305226749,8.943329338
29/07/2019,Amazon,7.106672625,21.23577831,1.130222503,0.253990827,2.9399517,9.500258435,0.65375252,7.685573321
29/07/2019,Nile,7.407048247,11.7649241,2.516529505,0.747898622,4.041171142,5.926523855,0.532640766,9.667462776
29/07/2019,Yangtze,6.933247382,17.44049238,4.144256639,0.76756764,4.272111519,10.28336106,0.48983614,9.007927825
29/07/2019,Mississippi,7.68024702,19.85432602,3.871011425,0.72720695,4.542788042,13.64877454,0.557466285,9.403136152
29/07/2019,Danube,7.32705864,16.41178449,1.671020465,0.365801898,2.576768736,9.699248781,0.659696734,7.69103161
05/08/2019,Amazon,7.137570379,15.64863072,2.07919183,0.522565847,,11.4338755,0.587900066,7.416681253
05/08/2019,Nile,7.323819698,16.02601737,2.821802101,0.661696161,4.441300441,10.74741025,0.48876024,7.177070723
05/08/2019,Yangtze,6.941874463,16.19300654,4.276168234,,5.409616456,7.556705435,0.520997328,7.085390695
05/08/2019,Mississippi,7.879775527,20.98015386,2.826381742,0.692557078,3.712579415,11.10394284,0.531788199,9.520735014
05/08/2019,Danube,7.223003683,17.06765757,2.868083315,0.412709338,1.680012139,10.37165711,0.421990555,8.248373943
12/08/2019,Amazon,6.76676002,14.99633874,1.418847137,0.453345306,3.168985122,10.47192643,0.426927313,6.882857658
12/08/2019,Nile,7.293020015,17.02400532,2.842457855,0.691686792,3.537032071,4.524840431,0.381929591,8.767679071
12/08/2019,Yangtze,6.882879269,17.97326724,3.761863058,0.558301132,5.574462955,7.439927026,0.292038324,9.344088407
12/08/2019,Mississippi,,15.22165554,2.820648604,0.579940108,2.608953867,4.565174751,0.454704047,8.301953435
12/08/2019,Danube,7.370923783,16.27967529,2.372584048,0.260292433,3.194514477,8.709698424,0.485382814,8.244172898
19/08/2019,Amazon,6.564899546,18.96095392,1.93664412,0.501535594,2.950116765,5.049612924,0.550527625,9.657259037
19/08/2019,Nile,7.544648784,13.82942268,2.751994836,0.747143513,3.917878509,9.515558974,0.386662849,8.620297939
19/08/2019,Yangtze,7.477035673,13.29234827,4.738330837,0.768029014,5.317180924,,0.383138056,9.213072299
19/08/2019,Mississippi,7.576289623,18.1892355,2.503487875,0.570368432,3.707637392,9.135784156,0.512529778,7.790654122
19/08/2019,Danube,6.956229939,16.98352313,2.495633844,0.261466647,2.157298542,11.03982203,0.446545121,7.891275461
26/08/2019,Amazon,6.815272857,14.60323598,1.523500435,0.446370186,2.68778433,10.60025705,0.31007553,7.835456243
26/08/2019,Nile,7.361074322,21.37180888,1.788315239,0.553724867,4.495584102,10.44865374,0.667300794,9.136116797
26/08/2019,Yangtze,7.511757435,12.44200319,4.578701292,0.788177418,4.964790759,12.03469355,0.387461626,7.309443881
26/08/2019,Mississippi,7.354748303,16.33391547,4.011051438,0.395183666,,,0.462920658,8.358713342
26/08/2019,Danube,7.317762541,20.93252341,2.418462722,0.281012422,2.915146982,10.18619621,0.505829287,9.027195198
02/09/2019,Amazon,6.878400399,10.77154939,2.117829941,0.426474867,3.355813506,6.008740642,0.497470569,7.713155683
02/09/2019,Nile,7.381674335,16.66221818,3.047706578,0.667480869,3.689578391,5.821405951,0.36231375,9.646970254
02/09/2019,Yangtze,7.269829239,17.20187665,4.933430161,0.789321375,5.445611843,8.95052992,0.41857247,8.148267702
02/09/2019,Mississippi,7.646424019,14.58143162,3.122503732,0.59937602,3.985361873,5.065060746,0.605757965,7.199919401
02/09/2019,Danube,6.815737218,14.7011781,2.554397146,0.251551904,2.196595544,9.655648208,0.417480073,8.438863714
09/09/2019,Amazon,,14.10779957,1.893191729,0.565738801,2.421225617,10.19074995,0.661992967,8.134592084
09/09/2019,Nile,7.550038767,16.81559519,2.398715342,0.712360765,3.807780774,9.208662371,0.343860423,8.71482362
09/09/2019,Yangtze,7.206961247,14.66173716,4.127378254,0.60485038,5.115771111,9.758431268,0.364405092,8.297691397
09/09/2019,Mississippi,7.701436037,,3.565023114,0.460749394,3.315897906,9.498644658,0.486675869,6.725562242
09/09/2019,Danube,7.443852673,17.08081254,1.917042036,,2.314335581,9.969692324,0.402133482,8.903102206
16/09/2019,Amazon,6.872824241,13.90835414,1.952574614,0.451641788,2.940856125,8.974396429,0.328225539,8.845328688
16/09/2019,Nile,7.364297206,18.42963391,2.707694271,0.760124949,3.479954519,7.745403315,0.445760105,10.00043433
16/09/2019,Yangtze,6.972574257,15.77412447,3.030180078,0.742378387,5.078471399,8.789401746,0.355905553,8.905076988
16/09/2019,Mississippi,7.797095213,10.69126124,3.71806327,0.700081571,2.30477931,11.29890019,0.396336196,7.298405546
16/09/2019,Danube,7.165285701,17.7778204,2.097194501,0.408523068,2.120467545,8.031417412,0.366088842,9.130616358
23/09/2019,Amazon,6.690524397,16.14245126,1.89871512,0.347302995,3.309511085,7.266964104,0.211819729,7.945793498
23/09/2019,Nile,7.454386983,13.21516568,2.84964756,0.56488615,2.6728967,7.909634575,0.437018014,7.611463896
23/09/2019,Yangtze,7.001667726,16.81343601,3.597679343,0.793389292,5.303442535,10.60659983,0.424738807,10.349132
23/09/2019,Mississippi,7.387224972,17.28298805,3.410484842,0.523823026,3.513401312,10.07758953,0.37322859,7.990871006
23/09/2019,Danube,6.955292952,15.27477005,2.35642905,0.399980884,2.182526383,9.636827655,0.322948134,9.840084961
30/09/2019,Amazon,6.669335896,13.61237449,2.617383356,0.433047226,2.941618685,9.124079777,0.298778533,7.205578316
30/09/2019,Nile,7.518502194,14.46238992,3.302582221,0.63011323,4.405805954,10.68587331,0.386537568,10.21655996
30/09/2019,Yangtze,7.008132107,13.26380265,4.172337144,0.762223766,5.21816939,4.907399438,0.543769289,7.4138177
30/09/2019,Mississippi,7.969255882,15.36775802,2.864088989,0.604435032,2.616163717,6.081447035,0.377072552,7.735478639
30/09/2019,Danube,7.304991101,11.81018897,2.491493425,0.326985502,1.931404206,10.53014149,0.345454919,8.728475347
07/10/2019,Amazon,6.779036337,18.22339939,2.021305324,0.558800289,2.585950824,10.49787891,0.461449385,8.140526358
07/10/2019,Nile,7.467551934,14.04614583,2.744366759,0.551313464,2.48827086,8.833580845,0.589040915,6.80956097
07/10/2019,Yangtze,,13.5592534,3.660370346,0.745186176,5.176576489,6.539462432,0.419726281,8.54087416
07/10/2019,Mississippi,7.875007131,12.67574717,3.533227036,0.558604564,4.013379516,7.701733905,0.430194099,7.72732537
07/10/2019,Danube,7.32524674,16.83585197,1.995865755,0.498774508,3.076541414,10.45561286,0.175758749,8.45440444
14/10/2019,Amazon,6.917800582,17.85791949,2.242653075,0.321762983,3.072965972,7.424808183,0.144044264,8.59446418
14/10/2019,Nile,7.498831047,17.54969505,3.338180415,0.761934414,3.782239355,12.61057379,0.462489934,7.247658388
14/10/2019,Yangtze,,17.42149971,3.957176596,0.816531124,4.911000687,9.155569216,0.430530988,8.39251407
14/10/2019,Mississippi,7.585640001,10.58912659,3.298442177,0.469529338,2.776319666,9.383191884,0.610610335,8.663428288
14/10/2019,Danube,7.407568188,17.6399171,2.085620788,0.377663219,3.059036509,10.41251578,0.490683695,9.435956585
